0.0027095036961311547,WO2016065412A1,"Disclosed herein is an explosive composition for soft and wet ground. The explosive composition comprises an explosive comprising an oxidiser component in a water in oil emulsion or a water gel, and a bulking agent comprising discrete particles of a combustible substance. The combustible substance is water soluble but, in the explosive composition, migration of the combustible substance from the discrete particles to the oxidiser component is inhibited. Also disclosed is a method for delivering an explosive composition to a borehole, for example a borehole in soft and wet ground."
0.0024903402655062057,WO2016058157A1,"Provided is a ground station for an intrinsic safety-type latex matrix, which relates to the field of latex matrix preparation processes and equipment techniques for mobile ground auxiliary facilities in the civil explosive industry, and comprises a water phase tank (2), an oil phase tank (11), a water phase pump (5), an oil phase pump (9) and a static emulsifier (7), wherein an inlet and outlet of the water phase pump (5) are respectively connected by means of pipelines to an outlet of the water phase tank (2) and a water phase inlet of the static emulsifier (7), and an inlet and outlet of the oil phase pump (9) are respectively connected by means of pipelines to an outlet of the oil phase tank (11) and an oil phase inlet of the static emulsifier (7); and the ground station uses a fully static emulsifier as emulsifying equipment, which is a latex matrix preparation and delivery device without stirring, mechanical shearing and matrix pump delivering of a colloid in the matrix emulsifying process, the static emulsifier is designed by a principle of jet-type vortex flow emulsion, and the prepared latex matrix is directly filled into a colloid tank in an emulsification mixed and charged truck from an outlet of the static emulsifier by means of a flexible pipe, thereby eliminating the possibility of thermal explosion of mechanical frictions, and also reducing the total energy consumption of the entire production line."
0.0015039345295984117,WO2015196390A1,"A method for producing emulsion explosive without a charge pump by means of emulsification and sensitization in a static state. Water phase and oil phase enter a static emulsifier for emulsification, and then a latex matrix is introduced into a static sensitization device. A sensitizing agent enters the static sensitization device through a sensitizing agent inlet, the latex matrix and the sensitizing agent are mixed in the static sensitization device, and the sensitized explosive is directly filled into an explosive injection pipe for encapsulation. The static emulsifier and the static sensitization device are adopted to change conventional one-time mixing into multi-time mixing, so the explosive storage amount is greatly reduced, mechanical stirring, shearing and emulsification are not needed during a production process, a sensitization mode with mechanical mixing and stirring is cancelled, fully static high-temperature sensitization is carried out, and safety of the sensitization process is improved. The charge pump on a conventional production line is cancelled, the sensitized explosive is directly filled into the explosive injection pipe, danger points during the production process are reduced, the on-line explosive storage amount is reduced, and essential safety of explosive making and explosive charging is realized."
0.0034139868810340694,WO2015043140A1,"The present invention relates to a method and device for emulsifying emulsion explosive: an oil phase and a part of a water phase having undergone flow splitting enter a first level coarse emulsion mixer; after mixing, the mixture together with a part of the water phase having undergone second level flow splitting enters a second level coarse emulsion mixer; the obtained mixture together with a part of the water phase having undergone third level flow splitting enters a third level coarse emulsion mixer for mixing; forming a coarse emulsion matrix after multiple levels of mixing, and finally completing emulsification after mixing in a multi-level fine emulsion mixer. The method and device mix the water phase with the oil phase several times according to a desired ratio, thus greatly reducing the stored explosive, with no mechanical stirring or shearing, without requiring matrix pumping, with no heat accumulation, and with low pressure, thus enhancing safety."
0.0013178487265852836,WO2014079276A1,"A field emulsion explosive mixing and charging system and charging method suitable for underground engineering. A drug outlet of a mixing machine is connected with a drug inlet end of a drug conveying pump, the drug outlet end of the drug conveying pump is communicated with a drug conveying hose through a water ring adding device, a mixing shaft is arranged in a drug mixing cavity of a mixing machine shell, a premixing chamber is formed above the feeding hole of the mixing machine shell, a drug spray device is arranged at the drug outlet end of the drug conveying hose, a spray head of the drug spray device is a cylindrical structure, and the spray head is provided with a main drug spray hole along the axial line of the spray head. The aim of ensuring the explosion effect is fulfilled mainly through technical innovations on three aspects: I, the pre-mixing chamber is formed on the top of the mixing machine shell; II, the sensitizing way of the emulsion explosive is physical sensitization; and III, the drug spray device is additionally arranged at the upper end of the drug conveying hose. Meanwhile, specific to the aim of lowering the working pressure of the drug conveying pump, a shearing device arranged on the drug conveying hose and used for increasing the viscosity of the emulsion explosive in the prior art is eliminated."
0.0009593657332672081,WO2013170578A1,"Disclosed is a multifunctional emulsion base transport vehicle, the vehicle comprising a vehicle body provided with a vehicle chassis (1), wherein the vehicle chassis (1) is provided with an emulsion base bin system and a system for loading explosives; the emulsion base bin system comprises an emulsion base bin (2) and an emulsion base delivering device connected to the emulsion base bin (2); the system for loading explosives comprises a sensitizing solution storage container (7), a washing water storage container (8) and a loading unit; and the loading unit comprises a motive power system, a second base pump (9), a sensitizing solution pump (10), a base filter (11), a water ring injector (12), an explosive delivery hose and a static mixer. The multifunctional emulsion base transport vehicle has the functions of base storage, base transport, base delivery and loading explosives."
0.002704094831752893,WO2013102365A1,"Provided is a site vehicle for mixing and loading multiple kinds of explosives with different detonation velocities. The vehicle contains a double-helix conveying system, a plurality of storage bins (5-8) and multiple sets of pipelines. Emulsified bases, porous granular ammonium nitrate and physical density modifier are stored in the main material storage bins, an adjuvant storage bin is provided with a diesel tank (4, 31), a sensitizing solution tank (40) and a washing water tank (11), and the technical effect that multiple kinds of explosives with different detonation velocities are mixed and loaded can be realized by using the different combinations of the different raw materials of the storage bins and various output pipelines and some baffle plates. The vehicle has the advantages of multiple purposes, capability of producing heavy emulsion explosive, density-modifiable heavy emulsion explosive, low density emulsion explosive, ultra-low density emulsion explosive, heavy ammonium nitrate fuel oil explosive, density-modifiable ammonium nitrate fuel oil explosive, porous granular ammonium nitrate fuel oil explosive, density-modifiable porous granular ammonium nitrate fuel oil explosive, and minor-diameter and long-distance conveying emulsion explosive, and applicability to the needs of various blasting operation environments and loading different kinds of explosives in the same blast hole."
0.0038321683593842827,WO2013071363A1,"A blasting explosive composition containing a solid inorganic oxidising salt as the oxidizer component, a hydrocarbon liquid as the fuel component, and a binding agent. The composition can also contain an ammonium nitrate based emulsion. The binding agent can increase the water resistance, or increase the sleep time, of the explosive composition, or increase the fuel oil absorbency of the solid inorganic oxidising salt. The binding agent is selected from one or more of a long chain carboxylic acid and its salts and derivatives, especially those having from 8 to 100 or preferably 10 to 50 carbon units. The binding agent may preferably be selected from one or more of: dimer acid, trimer acid, polyisobutylene succinic anhydride, oleic acid, stearic acid, sorbitan tristearate, and their salts and esters."
0.003696293277307706,WO2013056631A1,"Disclosed are a low-carbon environmental emulsion explosive and a preparation device for oxidant salt aqueous solution. The emulsion explosive is prepared by sensitizing an emulsion matrix with a sensitization liquid, and the emulsion matrix is prepared by emulsifying oxidant salt aqueous solution and oil phase, wherein the components of the oxidant salt aqueous solution are ammonium nitrate, thiourea and water, and the oil phase is composed of paraffin oil or engine oil, and emulsifier, and the sensitization liquid consists of sodium nitrite, sodium thiocyanate or sodium bicarbonate, and water. The emulsion explosive in this invention not only economizes packaging materials, and relatively reduces carbon dioxide emissions, but also simplifies the formula, and effectively reduces the toxic gas generation. The quantity of the involved toxic gas emission is around 20L/kg. And the emulsion explosive can be transported freely, and is not affected by charging."
0.0013502077978136166,WO2013118103A2,"According to this invention there is provided an aqueous oxidizer solution containing a mixture of dissolved oxidizing salts, for use in the preparation of explosives formulations, which a crystallization point as low as below 0°C. The solution has a water content of 25% by mass or less and contains ammonium nitrate and calcium nitrate wherein the ratio of the the molar concentration of ammonium nitrate to calcium nitrate is preferably approximately 1. When the water content of the solution is 24% by mass or less, the solution further contains monomethylammonium nitrate. This solution can be used for manufacturing watergel explosives, or emulsion explosives or ANE's (ammonium nitrate emulsion suspension or gel explosives). It can be easily transported underground in deep level mines through relatively small diameter pipelines, using existing access ways and shafts, to the working places at which point it can then be converted into a watergel or emulsion explosive or an ANE."
0.0032636821256118217,WO2012047333A2,This invention relates to novel salt compositions and to explosive compositions comprising said salt compositions. The salt compositions are useful as emulsifiers in the explosive compositions. The explosive compositions are water-in-oil emulsion explosives.
0.003135711528802311,WO2011036611A1,The invention relates to a process for producing an ammonium nitrate/fuel oil explosive. The process includes forming an emulsion by admixing an oil with water. Ozone is then introduced into the emulsion to obtain an ozonated emulsion. The ozonated emulsion is admixed with solid particulate ammonium nitrate such that the emulsion is absorbed into the ammonium nitrate. An ammonium nitrate/fuel oil explosive is thereby formed.
0.0014288736883723485,WO02090296A2,"The invention provides a free-flowing particulate explosive comprising 20 % to 90 % by mass of a particulate solid oxidiser, and 10 % to 80 % by mass, of a water-resisting emulsion, said emulsion having non-stick coating properties when at least partially coating the particles of said oxidiser thereby rendering said particles free-flowing."
0.0014509253974619816,WO2006118901A1,"A syntactic foam and water-based explosive comprising glass microbubbles formed by heating feed having a size distribution with a span of less than 0.9 that are dispersed in a polymeric matrix or emulsion explosive. A method for making glass microbubbles, syntactic foam and water-based explosives is described."
0.0042316883092036765,WO0040522A2,"Water in oil emulsion explosive compositions comprises a discontinuous aqueous phase comprising at least one oxygen-supplying component, a continuous organic phase, an emulsifying amount of an emulsifier composition comprising: the reaction product of an amine (C) characterized by the presence within its structure of at least one H-N group and an intermediate formed in the reaction of (A) at least one olefinic compound containing at least one group of formula (I) and (B) at least one carboxylic reactant selected from the group consisting of compounds of the formula (III) R<3>C(O)(R<4>)nC(O)OR<5> wherein each of R<3> and R<5> is independently H or a hydrocarbyl group, R<4> is a divalent hydrocarbylene group, and n is 0 or 1, and reactive sources thereof and optionally, from about 0.5 to about 2 moles, per mole of (B), of (D) at least one aldehyde or ketone; and optionally a sensitizer."
0.001400834157227083,WO9748966A1,"The present invention provides a system for the pneumatic extrusion of an emulsion explosive into a borehole. This system comprises a pressurized vessel for holding the emulsion explosive under pressure (2), a pressurized water source (1) (preferably a vessel for holding water under pressure), an outlet from the emulsion vessel (10), a water injector connecting the outlet to a delivery hose (14) and a conduit (such as a hydraulic hose) for providing the pressurized water to the water injector (9)."
0.003696293277307704,WO9730955A1,Provided is a two phase emulsion which is useful in preparing explosive compositions. The two phase emulsion is comprised of a blend of two water in oil emulsions. The two phase emulsion is comprised of a continuous oil matrix in which ammonium nitrate micelles and water micelles both exist separately in stable fashion.
